acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.48030325770378113, -0.900664746761322, -0.9041335582733154, -0.9550684690475464, -1.349692463874817, -1.3585258722305298, -1.4596705436706543, -1.4294570684432983, -1.507239580154419]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9998999834060669, 0.9998999834060669, 0.9998999834060669, 0.9998999834060669, 0.9998999834060669]","[0.0, 10.294268608093262, 7.828739643096924, 8.496459007263184, 9.285632133483887, 6.744171619415283, 9.61032485961914, 7.956002712249756, 6.165813446044922, 8.582883834838867]",0.58015,0.01234293,11.5779,7.538147,533.5462
