acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.010238835588097572, -0.015517712570726871, -0.27860164642333984, -0.2867615520954132, -0.35115230083465576, -0.4406920075416565, -0.5272435545921326, -0.6129662990570068, -0.6278247237205505]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 8.679064750671387, 8.50837516784668, 10.876728057861328, 10.82963752746582, 10.542206764221191, 10.584569931030273, 11.302141189575195, 9.838998794555664, 9.970251083374023]",0.79175,0.074739456,13.5724945,6.298107,149.75208
