acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -1.3098039627075195, -1.5058454275131226, -1.6401644945144653, -1.6179829835891724, -1.6575772762298584, -1.6819366216659546, -1.6234230995178223, -1.721246361732483, -1.7544872760772705]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998000264167786]","[0.0, 9.133916854858398, 9.137779235839844, 8.531973838806152, 8.006097793579102, 7.7987847328186035, 10.015878677368164, 10.729070663452148, 10.315595626831055, 11.993906021118164]",0.5354,0.0051164627,13.353554,2.163045,6151.096
