acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.4647058844566345, -0.7099654078483582, -1.351639986038208, -1.9393022060394287, -2.036212205886841, -2.0315170288085938, -2.451815366744995, -2.36317777633667, -2.533874034881592]","[1.0, 1.0, 1.0, 0.9998000264167786, 0.9997000098228455, 0.9995999932289124, 0.9995999932289124, 0.9990000128746033, 0.9988999962806702, 0.9991000294685364]","[0.0, 5.631857395172119, 5.512922763824463, 6.209612846374512, 6.041410446166992, 6.430723667144775, 5.669703960418701, 6.213269233703613, 6.104520797729492, 7.423851490020752]",0.61375,0.0043543577,14.08556,-4.105545,548.68115
