acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.14110204577445984, -0.5176982283592224, -0.7667500376701355, -0.8155925273895264, -1.0319843292236328, -1.1040252447128296, -1.0462403297424316, -0.9812995195388794, -0.9677842855453491]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 7.913879871368408, 5.931741714477539, 6.101012706756592, 7.931912899017334, 10.570033073425293, 10.802823066711426, 9.994039535522461, 8.005770683288574, 13.668240547180176]",0.5008,0.00061297417,21.023796,-8.776667,3816.693
