acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.0009565036161802709, -0.0006084615597501397, -0.0011741943890228868, -0.0016098774503916502, -0.0009565036161802709, -0.006828406360000372, -0.008153966628015041, -0.011664064601063728, -0.0066960775293409824]","[1.0, 0.9995999932289124, 1.0, 0.9994000196456909, 0.9993000030517578, 0.9997000098228455, 0.9987999796867371, 0.9988999962806702, 0.9984999895095825, 0.9991999864578247]","[0.0, 105.15261840820312, 102.75048065185547, 78.10362243652344, 80.27046966552734, 85.21701049804688, 35.79002380371094, 33.597843170166016, 30.511699676513672, 31.573524475097656]",0.7186,0.039123654,1.5982702,0.32156754,136.34033
