acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -1.236572027206421, -1.351639986038208, -1.2487208843231201, -1.5436339378356934, -1.4034029245376587, -1.6073030233383179, -1.4685211181640625, -1.5003129243850708, -1.364516258239746]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 8.416293144226074, 8.7955904006958, 6.797389507293701, 9.462697982788086, 5.574716091156006, 14.043709754943848, 14.208782196044922, 10.887948989868164, 12.011226654052734]",0.5007,0.0022308826,24.443811,-8.966599,3712.5906
