acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.06793231517076492, -0.09712721407413483, -0.10182350873947144, -0.15045775473117828, -0.1415831446647644, -0.18902862071990967, -0.15316826105117798, -0.17217858135700226, -0.1628536731004715]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 13.752521514892578, 14.98254680633545, 14.761763572692871, 14.57075309753418, 14.311480522155762, 14.547486305236816, 15.232285499572754, 17.00841522216797, 16.366987228393555]",0.5229,0.00241673,1.4262619,2.6660461,3146.5176
