acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.04871107265353203, -0.0990869328379631, -0.5885486602783203, -0.7690404653549194, -1.0277971029281616, -0.9863203167915344, -1.0, -1.096909999847412, -1.03810453414917]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 10.509416580200195, 7.669505596160889, 15.16733169555664, 16.11511993408203, 15.29272174835205, 15.506492614746094, 16.75, 16.1072940826416, 13.518024444580078]",0.58585,0.022966623,17.406895,-5.6689124,526.17664
