acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.15490196645259857, -0.22848600149154663, -0.3796556890010834, -0.35971736907958984, -0.606600284576416, -0.7037737369537354, -0.7314220070838928, -0.7552282810211182, -0.7644715905189514]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 14.6061372756958, 7.284186840057373, 6.751104831695557, 6.355585098266602, 5.130658149719238, 4.974127292633057, 6.593654632568359, 5.174388885498047, 5.3621416091918945]",0.5006,0.0012962818,21.307276,-8.963221,497.37756
