acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.00890690553933382, -0.020497160032391548, -0.043063610792160034, -0.3742761015892029, -0.407268226146698, -0.39609816670417786, -0.4839937686920166, -0.8857226967811584, -1.0979971885681152]","[1.0, 0.02239999920129776, 0.07940000295639038, 0.14499999582767487, 0.39649999141693115, 0.6726999878883362, 0.6776000261306763, 0.7681999802589417, 0.9614999890327454, 0.9404000043869019]","[0.0, 230.44769287109375, 56.92829513549805, 33.42453384399414, 13.799577713012695, 13.919031143188477, 13.008877754211426, 13.685264587402344, 10.446854591369629, 8.154440879821777]",0.9987,0.6483956,52.951866,-2.3205807,152.15512
