acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.6511113047599792, -0.9172146320343018, -1.4854522943496704, -1.344861626625061, -2.0705811977386475, -1.982966661453247, -2.043351411819458, -2.124938726425171, -2.096909999847412]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 9.295684814453125, 8.974051475524902, 7.248434066772461, 8.20974349975586, 6.628188610076904, 6.6679277420043945, 7.12967586517334, 7.088901519775391, 8.756302833557129]",0.9642,0.4985178,11.638285,-12.115551,727.54956
