acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.10868561267852783, -0.2060002237558365, -0.2021787017583847, -0.2576677203178406, -0.2802544832229614, -0.27884915471076965, -0.25782498717308044, -0.29191920161247253, -0.282163143157959]","[1.0, 0.9993000030517578, 0.9990000128746033, 0.9991999864578247, 0.9994000196456909, 0.9991999864578247, 0.9995999932289124, 0.9997000098228455, 0.9995999932289124, 0.9995999932289124]","[0.0, 8.490095138549805, 9.684185981750488, 7.694514751434326, 10.577719688415527, 11.453746795654297, 13.464725494384766, 13.125618934631348, 13.639793395996094, 12.748417854309082]",0.52345,0.001881361,1.4855223,-0.60143757,4534.0723
