acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -1.4306261539459229, -1.4294570684432983, -1.3872162103652954, -1.4685211181640625, -1.4672455787658691, -1.4736607074737549, -1.4522253274917603, -1.4436975717544556, -1.5590909719467163]","[1.0, 0.9998999834060669, 1.0, 1.0, 0.9998000264167786, 0.9998000264167786, 1.0, 0.9998000264167786, 0.9998000264167786, 1.0]","[0.0, 31.476093292236328, 35.04357147216797, 27.536989212036133, 22.687480926513672, 19.5551815032959, 19.883922576904297, 17.985118865966797, 16.360916137695312, 18.874238967895508]",0.5255,0.004782915,0.08752714,-3.571959,2945.556
