acceptance rate,gt in support,iw var,C2ST,MMD,MEDDIST,NLTP,RT
"[1.0, -0.02013307996094227, -0.06935655325651169, -0.07691150903701782, -0.07396639883518219, -0.14770305156707764, -0.12176555395126343, -0.17314806580543518, -0.16437284648418427, -0.1672995239496231]","[1.0, 0.9987999796867371, 0.9986000061035156, 0.9987000226974487, 0.9987999796867371, 0.9991000294685364, 0.9993000030517578, 0.9988999962806702, 0.9990000128746033, 0.9993000030517578]","[0.0, 16.91373062133789, 11.135490417480469, 9.511828422546387, 10.241676330566406, 9.538771629333496, 9.430188179016113, 9.279877662658691, 10.365405082702637, 10.110499382019043]",0.58805,0.0046309233,1.4661515,-0.21584606,470.3933
